FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
16027,Canyon County,Idaho,Mortality,White NH,All,155.4,4.0,5.1,,15.3,,4.6,,4.2,7.4,5.6,31.1,3.2,6.3,2.4,,11.1,,3.2,
16027,Canyon County,Idaho,Mortality,White NH,Female,131.1,,5.1,,11.2,4.6,,24.1,3.0,4.3,3.9,25.8,,5.7,,5.3,9.0,,,
16027,Canyon County,Idaho,Mortality,White NH,Male,186.1,7.7,5.0,,20.4,,8.3,,5.6,11.5,7.6,37.5,5.3,6.8,,,13.6,20.0,4.1,
16029,Caribou County,Idaho,Mortality,All,All,120.5,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,All,Female,98.0,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,All,Male,153.8,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,White NH,All,126.9,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,White NH,Female,103.2,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Mortality,White NH,Male,162.0,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,All,All,128.4,,,,12.6,,,,,,,12.7,,,,,,,,
16031,Cassia County,Idaho,Mortality,All,Female,110.2,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,All,Male,154.7,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,White NH,All,139.0,,,,,,,,,,,14.2,,,,,,,,
16031,Cassia County,Idaho,Mortality,White NH,Female,116.9,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Mortality,White NH,Male,170.4,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,All,All,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,White NH,All,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,All,All,155.3,,,,17.4,,,,,,,42.5,,,,,,,,
16035,Clearwater County,Idaho,Mortality,All,Female,147.8,,,,,,,,,,,55.8,,,,,,,,
16035,Clearwater County,Idaho,Mortality,All,Male,160.1,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16035,Clearwater County,Idaho,Mortality,White NH,All,161.1,,,,18.2,,,,,,,44.5,,,,,,,,
16035,Clearwater County,Idaho,Mortality,White NH,Female,155.2,,,,,,,,,,,58.3,,,,,,,,
16035,Clearwater County,Idaho,Mortality,White NH,Male,164.4,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,All,All,152.5,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,All,Female,144.7,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,All,Male,162.3,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,White NH,All,160.7,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,White NH,Female,154.0,,,,,,,,,,,,,,,,,,,
16037,Custer County,Idaho,Mortality,White NH,Male,169.2,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,All,All,157.5,,,,16.7,,,,,,,44.5,,,,,12.6,,,
16039,Elmore County,Idaho,Mortality,All,Female,120.2,,,,,,,,,,,34.1,,,,,,,,
16039,Elmore County,Idaho,Mortality,All,Male,199.1,,,,22.3,,,,,,,56.1,,,,,,,,
16039,Elmore County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16039,Elmore County,Idaho,Mortality,White NH,All,164.2,,,,18.0,,,,,,,48.0,,,,,13.8,,,
16039,Elmore County,Idaho,Mortality,White NH,Female,126.1,,,,,,,,,,,39.1,,,,,,,,
16039,Elmore County,Idaho,Mortality,White NH,Male,205.6,,,,,,,,,,,58.0,,,,,,,,
16041,Franklin County,Idaho,Mortality,All,All,118.6,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,All,Female,106.3,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,All,Male,133.0,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,White NH,All,121.5,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,White NH,Female,111.6,,,,,,,,,,,,,,,,,,,
16041,Franklin County,Idaho,Mortality,White NH,Male,133.6,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,All,All,126.6,,,,,,,,,,,22.6,,,,,,,,
16043,Fremont County,Idaho,Mortality,All,Female,120.3,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,All,Male,133.8,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,White NH,All,128.2,,,,,,,,,,,23.9,,,,,,,,
16043,Fremont County,Idaho,Mortality,White NH,Female,123.1,,,,,,,,,,,,,,,,,,,
16043,Fremont County,Idaho,Mortality,White NH,Male,134.6,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,All,All,139.4,,,,13.7,,,,,,,31.1,,,,,12.9,,,
16045,Gem County,Idaho,Mortality,All,Female,126.3,,,,,,,,,,,30.4,,,,,,,,
16045,Gem County,Idaho,Mortality,All,Male,153.5,,,,,,,,,,,31.9,,,,,,,,
16045,Gem County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16045,Gem County,Idaho,Mortality,White NH,All,143.4,,,,13.5,,,,,,,32.7,,,,,13.6,,,
16045,Gem County,Idaho,Mortality,White NH,Female,133.4,,,,,,,,,,,31.8,,,,,,,,
16045,Gem County,Idaho,Mortality,White NH,Male,154.8,,,,,,,,,,,33.4,,,,,,,,
16047,Gooding County,Idaho,Mortality,All,All,133.2,,,,,,,,,,,30.2,,,,,,,,
16047,Gooding County,Idaho,Mortality,All,Female,104.7,,,,,,,,,,,29.7,,,,,,,,
16047,Gooding County,Idaho,Mortality,All,Male,162.4,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16047,Gooding County,Idaho,Mortality,White NH,All,149.3,,,,,,,,,,,34.6,,,,,,,,
16047,Gooding County,Idaho,Mortality,White NH,Female,115.0,,,,,,,,,,,33.0,,,,,,,,
16047,Gooding County,Idaho,Mortality,White NH,Male,184.9,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,All,All,149.9,,,,15.5,,,,,,,24.6,,,,,14.6,,,
16049,Idaho County,Idaho,Mortality,All,Female,138.3,,,,19.8,,,,,,,24.0,,,,,,,,
16049,Idaho County,Idaho,Mortality,All,Male,161.2,,,,,,,,,,,24.4,,,,,20.0,24.6,,
16049,Idaho County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16049,Idaho County,Idaho,Mortality,White NH,All,152.4,,,,15.7,,,,,,,25.8,,,,,14.7,,,
16049,Idaho County,Idaho,Mortality,White NH,Female,143.0,,,,20.7,,,,,,,25.3,,,,,,,,
16049,Idaho County,Idaho,Mortality,White NH,Male,161.8,,,,,,,,,,,25.5,,,,,19.7,25.7,,
16051,Jefferson County,Idaho,Mortality,All,All,119.0,,,,,,,,,,,18.3,,,,,12.4,,,
16051,Jefferson County,Idaho,Mortality,All,Female,111.0,,,,,,,25.4,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,All,Male,127.2,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,White NH,All,124.3,,,,,,,,,,,19.5,,,,,13.3,,,
16051,Jefferson County,Idaho,Mortality,White NH,Female,117.5,,,,,,,27.3,,,,,,,,,,,,
16051,Jefferson County,Idaho,Mortality,White NH,Male,131.4,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,All,All,144.9,,,,16.7,,,,,,,23.5,,,,,,,,
16053,Jerome County,Idaho,Mortality,All,Female,143.3,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,All,Male,147.4,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Hispanic,All,110.1,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,White NH,All,158.2,,,,20.4,,,,,,,22.5,,,,,,,,
16053,Jerome County,Idaho,Mortality,White NH,Female,153.5,,,,,,,,,,,,,,,,,,,
16053,Jerome County,Idaho,Mortality,White NH,Male,163.4,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,All,All,151.4,4.6,5.2,,12.8,,3.8,,4.3,5.8,5.2,31.0,3.6,5.1,2.7,,11.5,,1.5,
16055,Kootenai County,Idaho,Mortality,All,Female,128.9,,3.3,,9.9,4.9,,20.4,2.9,4.6,2.3,29.1,,3.8,,6.0,9.7,,,
16055,Kootenai County,Idaho,Mortality,All,Male,182.4,8.5,7.1,,16.1,,7.2,,6.1,7.3,8.7,34.0,5.7,6.7,3.9,,13.4,24.2,,
16055,Kootenai County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Hispanic,All,108.0,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
16055,Kootenai County,Idaho,Mortality,White NH,All,153.4,4.5,5.3,,12.2,,3.9,,4.2,6.0,5.2,31.6,3.6,5.1,2.8,,11.8,,,
16055,Kootenai County,Idaho,Mortality,White NH,Female,131.0,,3.4,,9.5,5.1,,21.3,2.7,4.8,2.4,29.9,,3.7,,6.1,10.0,,,
16055,Kootenai County,Idaho,Mortality,White NH,Male,183.8,8.3,7.2,,15.4,,7.5,,6.3,7.4,8.6,34.3,5.9,6.9,4.0,,13.7,24.9,,
16057,Latah County,Idaho,Mortality,All,All,138.8,,,,9.3,,,,,7.7,7.5,21.6,,,,,12.7,,,
16057,Latah County,Idaho,Mortality,All,Female,124.4,,,,,,,22.8,,,,22.7,,,,,,,,
16057,Latah County,Idaho,Mortality,All,Male,157.9,,,,,,,,,,,21.9,,,,,,22.5,,
16057,Latah County,Idaho,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
16057,Latah County,Idaho,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
16057,Latah County,Idaho,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
16057,Latah County,Idaho,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
16057,Latah County,Idaho,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
16057,Latah County,Idaho,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
