FIPS,County,State,measure,value
56011,Crook County,Wyoming,18 to 64,0.5363736566547258
56013,Fremont County,Wyoming,18 to 64,0.560199989848231
56015,Goshen County,Wyoming,18 to 64,0.5740152477763659
56017,Hot Springs County,Wyoming,18 to 64,0.5290294627383015
56019,Johnson County,Wyoming,18 to 64,0.5439315838800375
56021,Laramie County,Wyoming,18 to 64,0.6061744886159736
56023,Lincoln County,Wyoming,18 to 64,0.5560270789128019
56025,Natrona County,Wyoming,18 to 64,0.6008854677634392
56027,Niobrara County,Wyoming,18 to 64,0.5776422764227642
56029,Park County,Wyoming,18 to 64,0.5537184550505388
56031,Platte County,Wyoming,18 to 64,0.5382919470874913
56033,Sheridan County,Wyoming,18 to 64,0.5666859122401847
56035,Sublette County,Wyoming,18 to 64,0.5536870810135212
56037,Sweetwater County,Wyoming,18 to 64,0.6096390123339432
56039,Teton County,Wyoming,18 to 64,0.6572432108284074
56041,Uinta County,Wyoming,18 to 64,0.5648301372529932
56043,Washakie County,Wyoming,18 to 64,0.5479611650485436
56045,Weston County,Wyoming,18 to 64,0.587627365356623
16001,Ada County,Idaho,Over 64,0.15340285510981036
16003,Adams County,Idaho,Over 64,0.29592293906810035
16005,Bannock County,Idaho,Over 64,0.14679644074387538
16007,Bear Lake County,Idaho,Over 64,0.21239900559353636
16009,Benewah County,Idaho,Over 64,0.23019216935566744
16011,Bingham County,Idaho,Over 64,0.14494435579134976
16013,Blaine County,Idaho,Over 64,0.2029858132629495
16015,Boise County,Idaho,Over 64,0.26930464848252017
16017,Bonner County,Idaho,Over 64,0.25673253293313325
16019,Bonneville County,Idaho,Over 64,0.13368945296810988
16021,Boundary County,Idaho,Over 64,0.235589785164167
16023,Butte County,Idaho,Over 64,0.2195777351247601
16025,Camas County,Idaho,Over 64,0.13415710503089143
16027,Canyon County,Idaho,Over 64,0.14195807766610213
16029,Caribou County,Idaho,Over 64,0.16987815245111929
16031,Cassia County,Idaho,Over 64,0.14087453236252465
16033,Clark County,Idaho,Over 64,0.16534391534391535
16035,Clearwater County,Idaho,Over 64,0.2839954597048808
16037,Custer County,Idaho,Over 64,0.335865561694291
16039,Elmore County,Idaho,Over 64,0.14016416249304398
16041,Franklin County,Idaho,Over 64,0.14183361157484697
16043,Fremont County,Idaho,Over 64,0.17752792366299283
16045,Gem County,Idaho,Over 64,0.22197402597402596
16047,Gooding County,Idaho,Over 64,0.1770618556701031
16049,Idaho County,Idaho,Over 64,0.2825400607613034
16051,Jefferson County,Idaho,Over 64,0.11448873593984005
