"FIPS","County","State","Type","RE","Sex","AYA..15.39.years.","Alcohol.associated","All.Site","Bladder","Brain...ONS","Cervix","Cervix..21.65.years.","Cervix..Early.Stage.","Cervix..Late.Stage.","Colon...Rectum","Colon...Rectum..45.75.years.","Colon...Rectum..Early.Stage.","Colon...Rectum..Late.Stage.","Corpus.Uteri...Uterus..NOS","Esophagus","Female.Breast","Female.Breast..40.74.years.","Female.Breast..Early.Stage.","Female.Breast..Late.Stage.","HPV.associated","Head.and.Neck","Kidney...Renal.Pelvis","Leukemia","Liver...IBD","Lung...Bronchus","Lung...Bronchus..50.80.years.","Lung...Bronchus..Early.Stage.","Lung...Bronchus..Late.Stage.","Melanoma.of.the.Skin","Non.Hodgkin.Lymphoma","Obesity.associated","Oral.Cavity...Pharynx","Ovary","Pancreas","Pediatric..0.19.years.","Prostate","Stomach","Thyroid","Tobacco.associated"
16009,"Benewah County","Idaho","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16009,"Benewah County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16009,"Benewah County","Idaho","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16009,"Benewah County","Idaho","Incidence","White NH","All",NA,132.1427,413.4164,30.7147,NA,NA,NA,NA,NA,28.9153,NA,NA,NA,NA,NA,139.822,250.8301,81.5531,NA,NA,26.4502,24.3228,NA,NA,51.4353,152.4154,NA,34.6643,NA,NA,175.2604,NA,NA,NA,NA,70.957,NA,NA,199.1713
16009,"Benewah County","Idaho","Incidence","White NH","Female",NA,171.8458,408.9917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.822,250.8301,81.5531,NA,NA,NA,NA,NA,NA,50.4463,NA,NA,NA,NA,NA,224.542,NA,NA,NA,NA,NA,NA,NA,122.9174
16009,"Benewah County","Idaho","Incidence","White NH","Male",NA,96.889,422.4409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5508,158.7293,NA,36.2065,NA,NA,131.2366,NA,NA,NA,NA,70.957,NA,NA,273.8161
16011,"Bingham County","Idaho","Incidence","All","All",93.6443,118.0353,430.5996,19.2688,NA,NA,NA,NA,NA,43.0653,90.2881,11.2071,30.6366,28.1728,NA,109.7213,210.5078,56.6938,49.9382,9.8547,37.1323,23.9935,22.2322,7.5905,37.9762,128.5127,7.3648,29.5468,22.4299,21.287,183.1507,8.7681,12.1666,10.5985,NA,96.4225,NA,25.8802,168.783
16011,"Bingham County","Idaho","Incidence","All","Female",133.1495,153.802,404.1148,NA,NA,NA,NA,NA,NA,34.6292,57.1205,NA,26.0485,28.1728,NA,109.7213,210.5078,56.6938,49.9382,13.318,41.9863,19.9222,21.5787,NA,30.2092,97.711,NA,20.2701,NA,21.9781,229.3262,NA,12.1666,NA,NA,NA,NA,35.7103,126.6445
16011,"Bingham County","Idaho","Incidence","All","Male",53.6176,81.8688,462.0373,33.852,NA,NA,NA,NA,NA,52.3363,122.8816,14.8779,35.623,NA,NA,NA,NA,NA,NA,NA,32.1529,28.0822,23.0809,NA,46.1173,160.6799,NA,39.4052,33.2247,20.724,136.2464,12.943,NA,14.6815,NA,96.4225,NA,15.7719,214.5069
16011,"Bingham County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,454.6029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.9799,NA,NA,NA,NA,NA,NA,NA,198.3589
16011,"Bingham County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,452.3379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.1995,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,461.0878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,974.4925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Hispanic","All",NA,61.1937,321.8018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.5987,NA,NA,NA,NA,NA,NA,NA,125.7119
16011,"Bingham County","Idaho","Incidence","Hispanic","Female",NA,NA,395.8062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.2395,NA,NA,NA,NA,NA,NA,NA,NA
16011,"Bingham County","Idaho","Incidence","Hispanic","Male",NA,NA,269.9496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.1323
16011,"Bingham County","Idaho","Incidence","White NH","All",103.1242,118.3286,435.6602,22.0761,NA,NA,NA,NA,NA,41.8547,80.2902,11.7828,28.6914,25.7683,NA,113.7539,217.7065,59.674,51.0236,11.8405,35.5555,22.5901,22.9489,NA,39.1212,132.1616,6.5465,31.3475,26.0247,20.7705,179.6149,9.5003,NA,9.8824,NA,96.7878,NA,24.2913,168.4504
16011,"Bingham County","Idaho","Incidence","White NH","Female",146.423,158.0793,401.3067,NA,NA,NA,NA,NA,NA,34.8131,51.6769,NA,24.1728,25.7683,NA,113.7539,217.7065,59.674,51.0236,15.7749,36.7328,16.8021,24.1793,NA,31.895,103.0079,NA,22.4249,NA,21.1134,223.3719,NA,NA,NA,NA,NA,NA,30.6694,129.1468
16011,"Bingham County","Idaho","Incidence","White NH","Male",NA,77.4591,475.2808,38.7768,NA,NA,NA,NA,NA,49.8343,108.8575,NA,33.6256,NA,NA,NA,NA,NA,NA,NA,34.0072,28.3821,22.0236,NA,46.8388,162.7153,NA,40.9846,40.8756,20.6055,133.9712,14.1331,NA,NA,NA,96.7878,NA,17.2461,211.5226
16013,"Blaine County","Idaho","Incidence","All","All",68.4938,123.4074,425.3417,16.4053,NA,NA,NA,NA,NA,29.075,64.6575,12.8497,16.2253,17.7206,NA,139.527,249.5906,98.4775,39.7561,8.7593,26.5142,11.703,18.1847,NA,21.9187,63.8862,10.0194,11.8993,55.1375,19.7181,143.9129,14.9875,19.7096,NA,NA,118.2302,NA,10.2041,122.5145
16013,"Blaine County","Idaho","Incidence","All","Female",NA,176.8213,410.3491,NA,NA,NA,NA,NA,NA,26.8677,NA,NA,NA,17.7206,NA,139.527,249.5906,98.4775,39.7561,NA,20.2244,NA,NA,NA,20.6207,NA,NA,NA,47.3417,20.0429,207.765,NA,19.7096,NA,NA,NA,NA,NA,95.9952
16013,"Blaine County","Idaho","Incidence","All","Male",NA,69.2249,446.5593,23.8061,NA,NA,NA,NA,NA,31.3383,66.2687,NA,21.051,NA,NA,NA,NA,NA,NA,NA,32.8216,NA,24.3024,NA,23.2496,79.603,NA,NA,65.9307,19.8048,79.4628,21.417,NA,NA,NA,118.2302,NA,NA,151.0012
16013,"Blaine County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Hispanic","All",NA,97.0041,302.8663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.327,NA,NA,NA,NA,NA,NA,NA,123.6909
16013,"Blaine County","Idaho","Incidence","Hispanic","Female",NA,NA,309.3974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","Hispanic","Male",NA,NA,391.9514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16013,"Blaine County","Idaho","Incidence","White NH","All",74.7013,126.3042,448.4468,15.4613,NA,NA,NA,NA,NA,29.2763,61.9812,12.9715,16.3048,NA,NA,145.0585,266.9026,102.5465,41.1681,NA,27.9516,12.7664,19.3756,NA,22.9712,66.9834,10.5339,12.4373,60.7093,20.0023,150.9749,16.5012,23.9175,NA,NA,122.1243,NA,NA,123.978
16013,"Blaine County","Idaho","Incidence","White NH","Female",NA,181.7919,439.8305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.0585,266.9026,102.5465,41.1681,NA,NA,NA,NA,NA,21.2972,NA,NA,NA,55.8006,NA,221.0948,NA,23.9175,NA,NA,NA,NA,NA,98.9222
16013,"Blaine County","Idaho","Incidence","White NH","Male",NA,70.5348,463.8917,22.2888,NA,NA,NA,NA,NA,33.6602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1556,NA,26.1111,NA,24.7124,84.7342,NA,NA,69.0813,NA,80.683,22.8591,NA,NA,NA,122.1243,NA,NA,150.9069
16015,"Boise County","Idaho","Incidence","All","All",NA,93.2243,410.9582,34.1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3332,219.9932,56.6847,NA,NA,37.7488,NA,NA,NA,40.7101,147.8468,NA,28.1819,35.2069,NA,136.595,NA,NA,NA,NA,132.0896,NA,NA,172.0071
16015,"Boise County","Idaho","Incidence","All","Female",NA,113.0257,362.7846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3332,219.9932,56.6847,NA,NA,NA,NA,NA,NA,40.7271,164.7063,NA,NA,NA,NA,166.838,NA,NA,NA,NA,NA,NA,NA,98.2432
16015,"Boise County","Idaho","Incidence","All","Male",NA,74.5977,441.3711,59.0543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4573,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.5007,NA,NA,NA,NA,132.0896,NA,NA,232.405
16015,"Boise County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16015,"Boise County","Idaho","Incidence","White NH","All",NA,97.3997,431.7448,35.1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.6888,230.1038,57.7583,NA,NA,42.6411,NA,NA,NA,40.8745,145.1427,NA,27.0806,37.3182,NA,141.5487,NA,NA,NA,NA,139.4104,NA,NA,176.5092
16015,"Boise County","Idaho","Incidence","White NH","Female",NA,117.9579,391.1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.6888,230.1038,57.7583,NA,NA,NA,NA,NA,NA,41.8369,169.1944,NA,NA,NA,NA,176.0285,NA,NA,NA,NA,NA,NA,NA,103.2087
16015,"Boise County","Idaho","Incidence","White NH","Male",NA,77.1238,455.6513,60.2992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4398,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.7949,NA,NA,NA,NA,139.4104,NA,NA,236.6081
16017,"Bonner County","Idaho","Incidence","All","All",90.2434,132.458,456.6487,19.1085,7.9403,NA,NA,NA,NA,41.3372,85.0282,15.1118,23.0131,24.3356,4.3642,133.8723,253.7223,86.236,45.8097,13.3095,27.5176,19.9381,17.4099,8.456,45.7838,125.1784,7.9098,33.6299,34.3788,15.8814,170.4832,11.1572,11.5709,15.7095,NA,110.6692,NA,11.5368,181.0882
16017,"Bonner County","Idaho","Incidence","All","Female",120.5344,186.5252,431.4159,NA,NA,NA,NA,NA,NA,40.9965,93.2355,14.1344,24.0667,24.3356,NA,133.8723,253.7223,86.236,45.8097,15.6814,26.7928,15.1965,15.3078,NA,45.0755,124.4585,8.424,31.2476,26.8418,17.8736,217.2804,NA,11.5709,12.6424,NA,NA,NA,15.9505,146.7088
16017,"Bonner County","Idaho","Incidence","All","Male",61.2124,78.3221,485.3151,35.1775,10.5719,NA,NA,NA,NA,41.4093,77.1777,16.004,22.1044,NA,NA,NA,NA,NA,NA,10.774,27.9573,24.1405,19.4161,14.5576,46.7601,125.8165,7.5336,36.2008,43.8166,13.5362,123.515,15.5005,NA,18.783,NA,110.6692,NA,NA,216.0186
16017,"Bonner County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,671.2587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Hispanic","All",NA,NA,460.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","Hispanic","Male",NA,NA,581.8256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16017,"Bonner County","Idaho","Incidence","White NH","All",90.3088,129.1906,443.2765,19.2805,8.4196,NA,NA,NA,NA,40.6354,83.6308,14.5586,22.7465,24.582,4.3216,128.7623,239.5166,81.4397,46.7335,12.2147,26.1208,19.1867,17.6574,8.2578,45.5284,125.9415,8.1572,33.2605,34.7576,15.4148,167.087,11.0173,11.3023,15.4953,NA,98.5227,NA,10.7464,178.9333
16017,"Bonner County","Idaho","Incidence","White NH","Female",114.6884,182.2327,419.0633,NA,NA,NA,NA,NA,NA,41.784,94.0256,14.7546,24.1695,24.582,NA,128.7623,239.5166,81.4397,46.7335,13.4355,24.9346,14.6749,16.0523,NA,44.5472,125.0305,8.7012,30.8195,25.6597,17.0295,214.4081,NA,11.3023,12.1073,NA,NA,NA,15.3563,144.548
16017,"Bonner County","Idaho","Incidence","White NH","Male",67.0381,76.1549,471.9536,35.4788,11.1819,NA,NA,NA,NA,39.0733,73.9013,14.2679,21.3712,NA,NA,NA,NA,NA,NA,10.8591,27.019,23.2868,18.9614,15.0525,46.9435,126.8809,7.7692,36.0519,45.7195,13.3591,119.9952,15.3134,NA,18.9859,NA,98.5227,NA,NA,214.1699
16019,"Bonneville County","Idaho","Incidence","All","All",85.1503,123.5918,449.0533,21.117,6.9958,NA,NA,NA,NA,37.076,77.1985,10.426,24.9867,31.5472,3.5308,131.3152,276.8526,84.464,43.7568,9.3967,34.443,20.4776,18.729,5.5972,32.4487,102.4797,8.4307,22.3655,34.2308,21.7703,178.4241,10.4833,8.4276,12.676,17.4151,116.5578,5.0181,21.0127,155.799
16019,"Bonneville County","Idaho","Incidence","All","Female",101.5903,174.9126,423.3648,8.3162,6.0971,NA,NA,NA,NA,34.3859,67.8093,9.3459,23.5402,31.5472,NA,131.3152,276.8526,84.464,43.7568,9.4175,38.173,16.0723,12.8186,NA,30.062,95.8741,8.479,19.9096,26.8315,18.9177,238.7904,5.1227,8.4276,12.0521,NA,NA,NA,30.8968,122.762
16019,"Bonneville County","Idaho","Incidence","All","Male",69.2367,71.0601,488.1235,36.1226,7.6827,NA,NA,NA,NA,39.3508,86.5525,11.1168,26.3508,NA,5.7113,NA,NA,NA,NA,9.8064,31.8981,25.1841,25.9638,9.0601,35.9061,111.7369,8.4188,25.9245,43.7243,25.1441,115.9528,16.6386,NA,13.3741,20.646,116.5578,8.0038,11.3606,194.1947
16019,"Bonneville County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,547.7139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16019,"Bonneville County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16019,"Bonneville County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
